Plaque	Well	Starting fly	Death before 29C	Death after 29C	Total live fly	Bloating	Percent Bloating	Number of eggs	Tumor presence	Tumor percent corrected	Percent survival	Comments	RackNo	RackPos	CATNUM	mol weight Structure	Name	SecName	Class	Enzyme	Action	Selectivity	Description
15	6E	4	0	1	3	1	0.333333333	30	2	0.666666667	0.75		15	6E	T2057	441.96206	Trequinsin hydrochloride	HL 725	Cyclic Nucleotides	Enzyme	Inhibitor	PDE III	Phosphodiesterase III (PDE III) inhibitor
15	6F	4	1	1	2	2	1	55		0	0.666666667	1 mouche est morte et bloating	15	6F	T2067	316.46878	Tyrphostin AG 879	alpha-cyano-(3,5-di-t-butyl-4-hydroxy)thiocinnamide	Phosphorylation	Enzyme	Inhibitor	TrkA	Tyrosine kinase nerve growth factor receptor (TrkA) inhibitor; inhibits 140 trk protooncogene and HER-2
15	6G	4	0	0	4	3	0.75	15		0	1		15	6G	T2265	165.7083	Tetraethylammonium chloride		Cholinergic		Antagonist	Nicotinic	Nicotinic acetylcholine receptor antagonist; K+ channel blocker
15	6H	4	0	1	3	3	1	20		0	0.75		15	6H	T2408	311.40577	Tolazamide		Hormone		Releaser	Insulin	Oral hypoglycemic agent; stimulates pancreatic islet cells to secrete insulin
15	7A	4	0	0	4	1	0.25	30	4	1	1		15	7A	T2528	548.6578	Terbutaline hemisulfate	2-t-Butylamino-1-(3,5-dihydroxyphenyl)ethanol	Adrenoceptor		Agonist	beta	beta-Adrenoceptor agonist; bronchodilator
15	7B	4	0	3	1	1	1	40		0	0.25		15	7B	T2879	173.64394	4-Hydroxyphenethylamine hydrochloride	Tyramine hydrochloride	Dopamine		Agonist		Dopamine receptor agonist
15	7C	4	0	4	0	0	0	5		0	0		15	7C	T2896	388.8857	Triflupromazine hydrochloride		Dopamine		Antagonist	D2	D2 dopamine receptor antagonist; phenothiazine antipsychotic
15	7D	4	0	3	1	1	1	10		0	0.25		15	7D	T3146	410.5177	Trimipramine maleate		Serotonin		Inhibitor	Reuptake	Serotonin reuptake inhibitor that also blocks norepinephrine reuptake; antidepressant
15	7E	4	0	2	2	0	0	25	2	1	0.5		15	7E	SML0777	224.34854	Oltipraz metabolite M2	7-Methyl-6,8-bis(methylthio)-pyrrolo[1,2-a]pyrazine	Lipid Signaling	Enzyme	Inhibitor	LXRa	Oltipraz metabolite M2 acts as a potent inhibitor of LXRa transcriptional activity, and also AMPK activator inducing the phosphorylation of AMPK.
15	7F	4	0	3	1	1	1	5		0	0.25		15	7F	T3757	348.48956	TTNPB	Arotinoid acid	Transcription		Ligand	RAR-alpha, beta, gamma	Selective and highly potent retinoic acid analog with affinity for retinoic acid receptors (RAR) alpha, beta, and gamma
15	7G	4	0	2	2	2	1	25		0	0.5		15	7G	SML0824	506.44619	Lubeluzole dihydrochloride	(aS)-4-(2-Benzothiazolylmethylamino)-a-[(3,4-difluorophenoxy)methyl]-1-piperidineethanol dihydrochloride, R 87926	Glutamate		Antagonist	NMDA	Lubeluzole is an NMDA glutamate receptor antagonist.
15	7H	2	0	0	2	0	0	10	2	1	1		15	7H	T4143	253.26837	Triamterene		Na+ Channel		Blocker		Na+ channel blocker; diuretic
15	8A	4	0	0	4	2	0.5	30		0	1		15	8A	T4182	315.76188	Tyrphostin AG 1478	N-(3-Chlorophenyl)-6,7-dimethoxy-4-quinazolinamine	Phosphorylation	Enzyme	Inhibitor	EGFR	Selective inhibitor of epidermal growth factor receptor (EGFR) protein
15	8B	4	0	1	3	1	0.333333333	85	3	1	0.75		15	8B	T4264	236.74684	Tetrahydrozoline hydrochloride		Adrenoceptor		Agonist	alpha	alpha-Adrenoceptor agonist; imidazoline binding site ligand; vasoconstrictor
15	8C	4	0	3	1	1	1	35		0	0.25		15	8C	K4144	427.50142	KB-R7493 	2-[4-[(4-nitrophenyl)methoxy]phenyl]ethyl ester, methanesulfonate (1:1), Carbamimidothioic acid	Calcium Channel		Inhibitor	NCX	KB-R7943 inhibits the reversed Na(+)/Ca(2+) exchanger, NCX. In cardiomyocytes
15	8D	4	0	2	2	2	1	20		0	0.5		15	8D	T4376	351.85491	N-p-Tosyl-L-phenylalanine chloromethyl ketone	TPCK	Biochemistry	Enzyme	Inhibitor	Chymotrypsin alpha	Blocks LPS- or cytokine-induced activation of nuclear factor kB (NFkB), which, blocks the induction of iNOS and COX-2 transcription; blocks activation of pp70s6k by all mitogens
15	8E	4	0	2	2	2	1	30		0	0.5		15	8E	T4425	314.17354	(6R)-5,6,7,8-Tetrahydro-L-biopterin hydrochloride		Neurotransmission	Enzyme	Cofactor	"Tyrosine 
& tryptophan hydroxylase, NOS"	Cofactor for tyrosine hydroxylase, tryptophan hydroxylase and nitric oxide synthase
15	8F	4	0	3	1	0	0	25	1	1	0.25		15	8F	C0996	377.14358	cDPCP  	cis-[Pt(NH3)2(py)Cl]+ chloride, cis-Diammine(pyridine)chloroplatinum(II) chloride	Cell Cycle			DNA-N7 of guanosine	cDPCP is a tumor cell permeable, potent platinum-based antineoplastic agent.
15	8G	4	0	1	3	2	0.666666667	30		0	0.75		15	8G	T4500	180.16741	Theobromine	3,7-Dimethylxanthine	Adenosine		Antagonist	A1 > A2	"Weak adenosine receptor antagonist; weak phosphodiesterase 
inhibitor; diuretic; smooth muscle relaxant"
15	8H	5	1	1	3	3	1	40		0	0.75		15	8H	T4512	304.25869	(±)-Taxifolin	Dihydroquercetin	Cell Stress		Inhibitor	Antioxidant	Flavonoid, antioxidant
15	9A	4	1	0	3	2	0.666666667	30		0	1		15	9A	B9311	600.03697	BIX 01294 trihydrochloride hydrate	2-(Hexahydro-4-methyl-1H-1,4-diazepin-1-yl)-6,7-dimethoxy-N-[1-(phenylmethyl)-4-piperidinyl]-4-quinazolinamine trihydrochloride hydrate	Gene Regulation	Enzyme	Inhibitor	HMT	Selective histone methyl transferase inhibitor.
15	9B	4	0	0	4	2	0.5	60		0	1		15	9B	SMl1014	345.40448	CYM-5520	1-[2-(1-Benzyl-2,5-dimethyl-1H-pyrrol-3-yl)-2-oxo-ethyl]-6-oxo-1,6-dihydro-pyridine-3-carbonitrile	Neurotransmission		Agonist	S1PR2;	CYM-5520 is a specific, noncompetitive allosteric agonist of sphingosine 1-phosphate receptor 2 (S1PR2; EC50 = 1.0 µM). 
15	9C	4	0	3	1	0	0	20	1	1	0.25		15	9C	O1141	312.43975	Olanzapine 	"2-Methyl-4-(4-methyl-1-piperazinyl)- 10H-thieno[2,3-b][1,5]benzodiazepine, LY-170053
"	Dopaminergics		Antagonists	5-HT2, D1/D2	Olanzapine is a 5-HT2 serotonin and D1/D2 dopamine receptor antagonist
15	9D	4	0	4	0	0	0	45		0	0		15	9D	SML0841	371.34984	Nedocromil	9-Ethyl-6,9-dihydro-4,6-dioxo-10-propyl-4H-Pyrano[3,2-g]quinoline-2,8-dicarboxylic acid, FPL 59002	Immune Signaling		Stabilizer	Mast cell	Nedocromil is a mast cell stabilizer and anti-inflammatory and anti-allergic drug. 
15	9E	4	0	2	2	2	1	20		0	0.5		15	9E	SML0226	322.20427	Pseudocantharidin C	(4-Bromophenyl) ((3aR,4R,7S,7aS)-rel-4,7-Epoxy-1H-isoindol-2(3H,3aH,4H,5H,6H,7H,7aH)-yl)methanone 	Gene Regulation			PP2A	Pseudocantharidin C stimulates PP2A activity up to two-fold without influencing PP1
15	9F	4	1	2	1	0	0	30	0	0	0.333333333		15	9F	SMl1000	502.63468	RU-SKI 43 maleate	2-((2-Methylbutyl)amino)-1-(4-((m-tolyloxy)methyl)-6,7-dihydrothieno[3,2-c]pyridin-5(4H)-yl)ethanone maleate	Cytokines	Enzyme	Inhibitor	"

Hhat"	RU-SKI 43 is a potent and selective inhibitor of Hedgehog acyltransferase 
15	9G	4	0	2	2	1	0.5	30	2	1	0.5		15	9G	SMl1103	277.28505	Entecavir    	2-Amino-1,9-dihydro-9-[(1S,3R,4S)-4-hydroxy-3-(hydroxymethyl)-2-methylenecyclopentyl]-6H-purin-6-one	Cell Signaling		Inhibitor		Entecavir is an antiviral guanine analog that inhibits reverse transcription, DNA replication and transcription in the viral replication process.
15	9H	4	0	0	4	4	1	30		0	1		15	9H	SML0817	439.57826	Pivmecillinam	Amdinocillin pivoxil	Antibiotics		Inhibitor	PBP2	Pivmecillinam is a gram negative antibiotic, and inhibitor of penicillin-binding protein 2 (PBP2).
15	10A	4	0	1	3	3	1	30		0	0.75		15	10A	T5625	206.32758	(±)-alpha-Lipoic Acid	(±)-1,2-Dithiolane-3-pentanoic acid	Cell Stress	Enzyme	Coenzyme	Pyruvate dehydrogenase	Coenzyme needed for the activity of enzyme complexes such as those of pyruvate dehydrogenase and glycine decarboxylase
15	10B	4	0	2	2	2	1	30		0	0.5		15	10B	T6031	253.32225	DL-Thiorphan	DL-3-Mercapto-2-benzylpropanoylglycine	Neurotransmission	Enzyme	Inhibitor	Enkephalinase	Enkephalinase inhibitor
15	10C	4	0	3	1	0	0	45	1	1	0.25		15	10C	T6050	264.19733	Tulobuterol hydrochloride		Adrenoceptor		Agonist	beta	beta-Adrenoceptor agonist related to structurally to terbutaline; bronchodilator
15	10D	4	0	4	0	0	0	35		0	0		15	10D	T6154	408.33406	Trazodone hydrochloride	"2-[3-[4-(3-Chlorophenyl)-1-piperazinyl]propyl]-
1,2,4-triazolo[4,3-a]pyridin-3(2H)-one hydrochloride"	Serotonin		Inhibitor	Reuptake	Atypical antidepressant
15	10E	4	0	2	2	0	0	40	2	1	0.5		15	10E	"

B9685
"	440.89292	BAY 61-3606 hydrochloride hydrate	2-[[7-(3,4-Dimethoxyphenyl)imidazo[1,2-c]pyrimidin-5-yl]amino]pyridine-3-carboxamide hydrochloride	Phosphorylation	Enzyme	Inhibitor	Tyrosine kinase	Spleen tyrosine kinase (Syk) inhibitor; anti-inflammatory
15	10F	4	0	3	1	1	1	10		0	0.25		15	10F	T6376	394.44414	Triamcinolone	Fluoxyprednisolone	Hormone		Agonist	Glucocorticoid	Synthetic glucocorticoid agonist; inducer of gene expression and apoptosis
15	10G	3	0	1	2	2	1	20		0	0.666666667		15	10G	T6394	432.49931	S(-)-Timolol maleate	"(S)-1-[(1,1-Dimethylethyl)
amino]-3-[[4-(4-morpholinyl)-1,2,5-thiadiazol-3-yl]oxy]-2-propanol maleate"	Adrenoceptor		Antagonist	beta	beta Adrenoceptor antagonist; antihypertensive; antiarrhythmic; antiglaucoma agent
15	10H	4	0	0	4	3	0.75	30		0	1		15	10H	SMl1027	589.72195	Imatinib mesylate    	4-[(4-methylpiperazin-1-yl)methyl]-N-(4-methyl-3-{[4-(pyridin-3-yl)pyrimidin-2-yl]amino}phenyl)benzamide mesylate	"Tyrosine Kinase
"	Enzyme	"Inhibitor
"	Bcr-Abl 	Imatinib mesylate is a tyrosine kinase inhibitor with antineoplastic activity. Imatinib is a potent inhibitor of the Bcr-Abl kinase encoded by the bcr-abl oncogene as well as receptor tyrosine kinases encoded by c-kit and platelet-derived growth facto...
15	11A	4	0	0	4	3	0.75	40		0	1		15	11A	T6764	314.86156	Triprolidine hydrochloride	(E)-2-[3-(1-Pyrrolidinyl)-1-p-tolylpropenyl]pyridine hydrochloride	Histamine		Antagonist	H1	Potent H1 histamine receptor antagonist
15	11B	4	0	0	4	4	1	10		0	1		15	11B	T6943	236.23491	Tyrphostin AG 112	3-Amino-2,4-dicyano-5-(4'-hydroxyphenyl)-penta-2,4-dienonitrile	Phosphorylation	Enzyme	Inhibitor	Tyrosine kinase	Protein tyrosine kinase inhibitor
15	11C	4	0	1	3	2	0.666666667	40		0	0.75		15	11C	T7040	184.19921	Tyrphostin 1	(4-Methoxybenzylidene)malononitrile	Phosphorylation	Enzyme	Inhibitor	EGFR	EGFR tyrosine kinase inhibitor
15	11D	4	0	2	2	2	1	15		0	0.5		15	11D	T7165	186.17152	Tyrphostin 23	3,4-(Dihydroxybenzylidene)malononitrile	Phosphorylation	Enzyme	Inhibitor	EGFR	Protein tryrosine kinase EGFR inhibitor.
15	11E	4	0	1	3	1	0.333333333	25	3	1	0.75		15	11E	P0122	181.21449	Pifithrin-mu	PFTmu; 2-Phenylethynesulfonamide	Apoptosis		Inhibitor	p53 binding	Anti-apoptotic; inhibits p53 binding to mitochodria as well as Bcl-xL and Bcl-2 proteins. Does not affect transcriptional functions of p53.
15	11F	4	0	2	2	1	0.5	25		0	0.5	1 mouche est morte et bloating	15	11F	T7254	369.31304	Na-p-Tosyl-L-lysine chloromethyl ketone hydrochloride	TLCK hydrochloride	Cyclic Nucleotides	Enzyme	Inhibitor	Adenylyl cyclase	Adenylyl cyclase inhibitor; blocks the LPS- or cytokine-induced activation of nuclear factor kB (NFkB)
15	11G	5	0	3	2	1	0.5	25	2	1	0.4		15	11G	A7606	358.95877	Aprindine hydrochloride	Amidonal	K+ Channel		Blocker	hERG	Class Ib antiarrhythmic and hERG channel blocker.
15	11H	4	0	0	4	3	0.75	50		0	1		15	11H	T7313	212.17589	1-[2-(Trifluoromethyl)phenyl]imidazole	TRIM	Nitric Oxide	Enzyme	Inhibitor	NOS	Potent nitric oxide synthase (NOS) inhibitor
16	2A	4	0	0	4	3	0.75	20		0	1		16	2A	SMl0938	597.67395	Dofequidar fumarate    	4-(diphenylacetyl)-a-[(5-quinolinyloxy)methyl]-1-Piperazineethanol (E)-2-butenedioate	Mulit-Drug Resistance		"

Inhibitor"	"

MDR-1"	Dofequidar fumarate is a potent inhibitor of MDR-1
16	2B	4	0	1	3	1	0.333333333	30	3	1	0.75		16	2B	T7508	300.8317	Tetracaine hydrochloride		Na+ Channel		Modulator		Local anesthetic
16	2C	4	0	2	2	0	0	45	2	1	0.5		16	2C	SMl1112	363.2816	Remodelin hydrobromide 	"4-[2-(2-Cyclopentylidenehydrazinyl)-4-thiazolyl]-benzonitrile hydrobromide 

"	Gene Regulation	Enzyme	Inhibitor	NAT10	Remodelin is an inhibitor of acetyl-transferase NAT10, a nucleolar N-acetyltransferase involved in stabilization of microtubules
16	2D	4	0	1	3	2	0.666666667	45		0	0.75		16	2D	T7665	268.23371	Tyrphostin 51	2-Amino-1,1,3-tricyano-4-(3',4',5'-trihydroxyphenyl)butadiene	Phosphorylation	Enzyme	Inhibitor	EGFR	EGFR tyrosine kinase inhibitor
16	2E	4	0	3	1	0	0	25	2	2	0.25		16	2E	P0115	392.50521	PAC-1	(4-Benzylpiperazino)acetic acid (3-allyl-2-hyroxybenzylidene)hydrazide	Apoptosis	Enzyme	Activator	Caspase 3	Caspase 3 activator; apoptosis inducer.
16	2F	4	0	1	3	3	1	65		0	0.75		16	2F	SML0218	266.09876	Bropirimine	2-amino-5-bromo-6-phenyl-4(3H)-pyrimidinone NSC 149027 PNU 54461 U 54461 U 54461S 	Immunomodulators				Bropirimine is an immunostimulating agent
16	2G	4	0	0	4	2	0.5	30		0	1		16	2G	B7688	438.39736	Tyrphostin AG 538	(alphaE)-alpha-[(3,4-Dihydroxyphenyl)methylene]-3,4-dihydroxy-beta-oxo-benzenepropanenitrile	Apoptosis	Enzyme	Inhibitor	Pin-1	Insulin growth factor 1 (IGF-1) receptor protein tyrosine kinase inhibitor
16	2H	4	0	0	4	2	0.5	60		0	1		16	2H	T7883	290.32456	Trimethoprim		Antibiotic	Enzyme	Inhibitor	Dihydrofolate reductase	Potent inhibitor of bacterial and protozoal dihydrofolate reductase
16	3A	4	0	0	4	2	0.5	30		0	1		16	3A	T7947	255.36302	Tomoxetine	(R)-N-methyl-gamma-(2-methylphenoxy)-benzenepropanamine	Adrenoceptor		Inhibitor	Reuptake	Norepinephrine reuptake blocker
16	3B	4	0	1	3	1	0.333333333	20	2	0.666666667	0.75		16	3B	SML0216	383.51027	Brinzolamide 	(5R)-5-Ethylamino-3-(3-methoxypropyl)-2,2-dioxo-2?6,9-dithia-3-azabicyclo[4.3.0]nona-7,10-diene-8-sulfonamide (R)- 4-(ethylamino)-3,4-dihydro-2-(3-methoxypropyl)-2H-Thieno[3,2-e]-1,2-thiazine-6-sulfonamide 1,1-dioxide AL 4862 	anydrases	Enzyme	Inhibitor	anydrase II	"Brinzolamide is a carbonic anhydrase II inhibitor used to lower intraocular pressure. 
"
16	3C	4	0	2	2	1	0.5	50		0	0.5	1 mouche est morte et bloating	16	3C	SML0255	451.35127	4-DAMP 	1,1-Dimethyl-4-diphenylacetoxypiperidinium iodide 4-Diphenylacetoxy-N-methylpiperidine methiodide 4-[(Diphenylacetyl)oxy]-1,1-dimethyl-piperidinium iodide 4-DAMP methiodide 	Cholinergics		Antagonist	M3	4-DAMP is a M3 preferring cholinergic receptor antagonist
16	3D	4	0	1	3	2	0.666666667	45		0	0.75		16	3D	T8516	480.42667	Trifluoperazine dihydrochloride		Dopamine		Antagonist	D1/D2	Calmodulin antagonist; dopamine receptor antagonist; antipsychotic; sedative
16	3E	4	0	1	3	2	0.666666667	35		0	0.75		16	3E	T8543	266.4716	D-609 potassium	Carbonodithioic acid, O-(octahydro-4,7-methano-1H-inden-5-yl) ester potassium	Lipid	Enzyme	Inhibitor	PIPLC	Xanthogenate derivative with in vitro anti-tumor and anti-HIV-1 activity; inhibits phospholipase D and phosphatidylcholine phospholipase C (PIPLC)
16	3F	4	0	2	2	1	0.5	40		0	0.5	1 mouche est morte et bloating	16	3F	T9025	407.04374	Thioridazine hydrochloride		Dopamine		Antagonist	D1/D2	Dopamine receptor antagonist; Ca2+ channel antagonist; antipsychotic
16	3G	4	0	2	2	2	1	15		0	0.5		16	3G	T9033	650.7704	Thapsigargin		Intracellular Calcium	Enzyme	Releaser		Potent, cell-permeable, IP3-independent intracellular calcium releaser
16	3H	4	0	0	4	2	0.5	25		0	1		16	3H	I2285	350.46138	IPA-3	1,1'-Disulfanediyldinaphthalen-2-ol	Phosphorylation	Enzyme	Inhibitor	Pak1	allosteric inhibitor of Pak1, binds to autoinhibitory domain of Pak1 (p21 activated kinase)
16	4A	4	0	0	4	1	0.25	45	4	1	1		16	4A	T9262	563.65359	Tamoxifen citrate	(Z)-2-[4-(1,2-Diphenyl-1-butenyl)phenoxy]-N,N-dimethyl-ethanamine cirtrate (1:1)	Phosphorylation	Enzyme	Inhibitor	PKC	Anti-estrogen; relatively selective protein kinase C inhibitor
16	4B	4	0	1	3	3	1	40		0	0.75		16	4B	T9652	471.68907	Terfenadine	alpha-(4-[1,1-Dimethylethyl]phenyl)-4-[hydroxydiphenylmethyl]-1-piperidinebutanol	Histamine		Antagonist	H1	Non-sedating H1 histamine receptor antagonist
16	4C	5	0	2	3	1	0.333333333	30	3	1	0.6		16	4C	T9778	284.36115	Tropicamide	Ro 1-7683	Cholinergic		Antagonist	M4	M4 muscarinic acetylcholine receptor antagonist
16	4D	4	0	3	1	0	0	40	2	2	0.25		16	4D	T101	176.60383	THIP hydrochloride	Gaboxadol hydrochloride	GABA		Agonist	GABA-A	GABA-A receptor agonist, with some GABA-C receptor agonist activity
16	4E	4	0	1	3	0	0	40	3	1	0.75		16	4E	T103	445.88868	Trifluperidol hydrochloride	R 2498 hydrochloride; Triperidol hydrochloride	Dopamine		Antagonist	D1/D2	Dopamine receptor antagonist; antipsychotic
16	4F	4	0	2	2	2	1	50		0	0.5		16	4F	T104	320.82212	3-Tropanyl-indole-3-carboxylate hydrochloride	ICS-205,930; Navoban; Tropisetron	Serotonin		Antagonist	5-HT3	Selective 5-HT3 serotonin receptor antagonist
16	4G	4	0	0	4	3	0.75	30		0	1		16	4G	X4753	596.43466	XCT790	-[4-(2,4-Bis-trifluoromethylbenzyloxy)-3-methoxyphenyl]-2-cyano-N-(5-trifluoromethyl-1,3,4-thiadiazol-2-yl)acrylamide	Gene Regulation		Inverse Agonist	ERRalpha	Potent and selective estrogen-related receptor alpha (ERRalpha) inverse agonist.
16	4H	4	0	0	4	3	0.75	35		0	1		16	4H	SMl1025	407.38726	Lorcainide hydrochloride	N-(4-Chlorophenyl)-N-[1-(1-methylethyl)-4-piperidinyl]-benzeneacetamide hydrochloride	Ion Channle Modulator		Inhibitor	Nav1.5	Lorcainide is a Class 1c antiarrhythmic agent that blocks open fast acting voltage-gated sodium channels (subtype Nav1.5
16	5A	4	0	0	4	1	0.25	35	4	1	1		16	5A	T122	443.39873	Telenzepine dihydrochloride	"4,9-Dihydro-3-methyl-4-[(4-methyl-1-
piperazinyl)acetyl]-10H-thieno[3,4-b][1,5]benzodiazepin-10-one dihydrochloride"	Cholinergic		Antagonist	M1	Selective M1 muscarinic acetylcholine receptor antagonist and anti-ulcer agent
16	5B	3	0	1	2	2	1	20		0	0.666666667		16	5B	T123	408.52341	Thioperamide maleate	MR 12842	Histamine		Antagonist	H3	Potent and selective H3 histamine receptor antagonist that crosses the blood brain barrier
16	5C	4	0	2	2	1	0.5	25		0	0.5	1 mouche est morte et bloating	16	5C	T144	258.23565	(±)-Thalidomide	(±)-2-(2,6-Dioxo-3-piperidinyl)-1H-isoindole-1,3(2H)-dione	Cytoskeleton and ECM		Inhibitor	TNFalpha	Selective inhibitor of the biosynthesis of tumor necrosis factor a (TNF-alpha); angiogenesis inhibitor
16	5D	4	0	2	2	1	0.5	30	2	1	0.5		16	5D	"A8852
"	307.77976	A-68930 hydrochloride	"cis-(±)-1-(Aminomethyl)-3,4-dihydro-3-phenyl-1H-2-benzopyran-5,6-diol hydrochloride


cis-(±)-1-(Aminomethyl)-3,4-dihydro-3-phenyl-1H-2-benzopyran-5,6-diol hydrochloride 

"	Dopamine		Agonist	"D1
"	"Selective D1 dopamine receptor agonist 

"
16	5E	5	0	3	2	0	0	35	2	1	0.4	2 mouches sont mortes et bloating	16	5E	H9415	323.39527	5HPP-33  	5-Hydroxy-(2,6-diisopropylphenyl)-1H-isoindole-1,3-dione, 1H-Isoindole-1,3(2H)-dione, 2-[2,6-bis(1-methylethyl)phenyl]-5-hydroxy-	Cytoskeleton and extracellular matrix		Inhibitor	microtubules	5HPP-33 is a thalidomide derivative which was reported to be active as anticancer agent through stabilization of the microtubules
16	5F	3	0	1	2	2	1	20		0	0.666666667	1 mouche est morte et bloating	16	5F	"SML0229
"	467.95382	CIQ	"(3-Chlorophenyl)[3,4-dihydro-6,7-dimethoxy-1-[(4-methoxyphenoxy)methyl]-2(1H)-isoquinolinyl]-methanone 
"	Neurotransmission		Modulator	NR2C/NR2D 	CIQ is positive allosteric modulator of NR2C/NR2D subunit containing NMDA receptors. 
16	5G	5	0	0	5	2	0.4	80		0	1		16	5G	T200	161.14184	TPMPA	(1,2,5,6-Tetrahydropyridine-4-yl)methylphosphinic acid	GABA		Antagonist	GABA-C	Selective GABA-C receptor antagonist
16	5H	4	0	0	4	3	0.75	35		0	1		16	5H	"

PZ0115
"	435.40066	CP-31398 dihydrochloride hydrate  	N'-[2-[2-(4-Methoxyphenyl)ethenyl]-4-quinazolinyl]-N,N-dimethyl-1,3-propanediamine dihydrochloride hydrate	"

Apoptosis and Cell Cycle
"			"

p53
"	CP-31398 dihyrochloride hydrate is a p53 stabilizer; apoptosis inducer
16	6A	4	1	0	3	3	1	20		0	1		16	6A	U4125	448.12939	Uridine 5'-diphosphate sodium	UDP	P2 Receptor		Agonist	P2Y	P2Y receptor agonist
16	6B	4	0	2	2	2	1	40		0	0.5		16	6B	U5882	726.92413	U-74389G maleate	21-(4-[2,6-di-1-Pyrrolidinyl-4-pyrimidinyl]-1-piperazinyl)pregna-1,4,9[11]-triene-3,20-dione (Z)-2-butenedioate maleate	Cell Stress		Inhibitor		Free radical lipid peroxidation inhibitor
16	6C	4	0	3	1	1	1	20		0	0.25		16	6C	C9369	272.39029	CCT007093	(2E,5E)-2,5-Bis(2-thienylmethylene)-cyclopentanone	Apoptosis	Enzyme	Activator	PPM1D	An effective PPM1D inhibitor that selectively reduces viability of human tumour cell lines.
16	6D	4	0	2	2	2	1	25		0	0.5		16	6D	SML0134	227.31169	L2-b	"N,N-Dimethyl-N'-(2-pyridinylmethyl)-1,4-benzenediamine 
"	Cell Biology		Chelator		L2-b is a bifunctional Aß-interacting, metal-chelating molecule that modulates ROS production in, and improves survival of neuroblastoma cells incubated in the presence of Aß along with Copper or Zinc
16	6E	4	1	1	2	0	0	35	2	1	0.666666667		16	6E	S5317	613.69215	SKF 95282 dimaleate	N-[3-[3-(1-Piperidinylmethyl)phenoxy]propyl]-2-benzothiazolamine dimaleate; Zolantidine	Histamine		Antagonist	H2	H2 Histamine receptor antagonist.
16	6F	4	0	2	2	1	0.5	25	2	1	0.5		16	6F	U7500	138.12692	4-Imidazoleacrylic acid	Urocanic acid	Histamine	Enzyme	Inhibitor	Histidine ammonia-lyase/ decarboxylase	Histidine ammonia-lyase and decarboxylase inhibitor
16	6G	4	0	0	4	3	0.75	25		0	1		16	6G	U100	423.9468	Urapidil hydrochloride	6[[3-[4-(o-Methoxyphenyl)-1-piperazinyl]propyl]amino]-1,3-dimethyluracil hydrochloride	Adrenoceptor		Antagonist	alpha1	alpha1 Adrenoceptor antagonist and 5-HT1A serotonin receptor partial agonist; antihypertensive
16	6H	4	0	0	4	3	0.75	30		0	1		16	6H	U101	401.51292	Urapidil, 5-Methyl-	5-Methyl-6[[3-[4-(o-Methoxyphenyl)-1-piperazinyl]propyl]amino]-1,3-dimethyluracil 	Adrenoceptor		Antagonist	alpha1A	Selective alpha1A adrenoceptor antagonist; antihypertensive
16	7A	4	0	0	4	2	0.5	25		0	1		16	7A	U103	356.51254	U-69593	(+)-(5alpha,7alpha,8beta)-N-Methyl-N-[7-(1-pyrrolidinyl)-1-oxaspiro[4.5]dec-8-yl]-benzeneacetamide	Opioid		Agonist	kappa	Selective kappa opioid receptor agonist
16	7B	4	1	0	3	3	1	45		0	1		16	7B	U104	292.13985	UK 14,304	5-Bromo-N-(4,5-dihydro-1H-imidazol-2-yl)-6-quinoxalinamine	Adrenoceptor		Agonist	alpha2	alpha2 Adrenoceptor agonist
16	7C	4	0	3	1	1	1	25		0	0.25		16	7C	U105	521.50783	U-62066	Spiradoline mesylate	Opioid		Agonist	kappa	Highly selective kappa opioid receptor agonist; antitussive
16	7D	3	0	1	2	2	1	15		0	0.666666667		16	7D	SML0210	511.95147	BMS-299897	2-[(1R)-1-[[(4-Chlorophenyl)sulfonyl](2,5-difluorophenyl)amino]ethyl]-5-fluoro-benzenebutanoic acid 	Cell Biology	Enzyme	inhibitor	 alpha-secretase	BMS-299897 is a potent inhibitor of alpha-secretase
16	7E	4	0	1	3	3	1	25		0	0.75		16	7E	"
SML1237"	551.49397	CCT137690	"6-Bromo-7-[4-[(5-?methyl-3-isoxazolyl)methyl]-1-piperazinyl]-2-[4-4-methyl-1-piperazinyl)phenyl]-3H-imidazo[4,5-b]pyridine 

"	Kinase/Phosphatase Biology	Enzyme	Inhibitor	Aurora A, B and C	CCT137690 is a very potent, orally bioavailble, pan aurora kinase inhbitor (IC50 = 15, 25, and 19 nM for Aurora A, B and C respectively).
16	7F	4	0	1	3	2	0.666666667	30		0	0.75		16	7F	C0993	426.15381	Wiskostatin	"1-(3,6-dibromocarbazol-9-yl)-3-(dimethylamino)propan-2-ol
"	Actin	Enzyme	Inhibitor	N-WASP	Wiskostatin is a selective inhibitor of N-WASP, a ubiquitously expressed member of the Wiskott-Aldrich Syndrome protein (WASp) family that regulates actin polymerization
16	7G	3	0	0	3	3	1	35		0	1		16	7G	U111	405.79884	(-)-trans-(1S,2S)-U-50488 hydrochloride	trans-(1S,2S)-3,4-Dichloro-N-methyl-N-(2-[1-pyrollidinyl]cyclohexyl)benzeneacetamide hydrochloride	Opioid		Agonist	kappa	Potent kappa opioid receptor agonist; more potent enantiomer of (±)-trans-U-50488
